doc_id,source,category,file_path,file_name,status,priority
dnv_dnv_class_2026_04_dnv_os_a201_49329b68,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-A201.pdf,DNV-OS-A201.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_a301_b650b90e,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-A301.pdf,DNV-OS-A301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_b101_00f88823,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-B101.pdf,DNV-OS-B101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c101_c7a76caa,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C101.pdf,DNV-OS-C101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c102_53dc4c06,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C102.pdf,DNV-OS-C102.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c103_5c408c91,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C103.pdf,DNV-OS-C103.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c104_6103d73c,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C104.pdf,DNV-OS-C104.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c105_d585db67,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C105.pdf,DNV-OS-C105.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c106_b034832a,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C106.pdf,DNV-OS-C106.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c301_4cc06d42,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C301.pdf,DNV-OS-C301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c401_244861f9,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-C401.pdf,DNV-OS-C401.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d101_29d3dfeb,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-D101.pdf,DNV-OS-D101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d201_93290cd2,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-D201.pdf,DNV-OS-D201.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d202_0ed76610,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-D202.pdf,DNV-OS-D202.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d203_75022f00,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-D203.pdf,DNV-OS-D203.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d301_3ab337c6,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-D301.pdf,DNV-OS-D301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e101_a51d9168,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E101.pdf,DNV-OS-E101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e201_37745b05,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E201.pdf,DNV-OS-E201.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e301_d9b3e0c1,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E301.pdf,DNV-OS-E301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e302_3695e8f4,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E302.pdf,DNV-OS-E302.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e303_c1b9265b,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E303.pdf,DNV-OS-E303.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e304_3d14aa6e,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E304.pdf,DNV-OS-E304.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e401_aaa81135,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E401.pdf,DNV-OS-E401.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e402_bf55a422,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E402.pdf,DNV-OS-E402.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e403_bb793aee,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-OS-E403.pdf,DNV-OS-E403.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_fd_f24a6b59,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-FD.pdf,DNV-RU-FD.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_gen_0587_c600a9d8,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-GEN-0587.pdf,DNV-RU-GEN-0587.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_hslc_pt1_27c9e174,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt1.pdf,DNV-RU-HSLC-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt2_3c9103f7,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt2.pdf,DNV-RU-HSLC-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt3_6c6b6333,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt3.pdf,DNV-RU-HSLC-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt4_8762dd67,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt4.pdf,DNV-RU-HSLC-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt5_1eba7b70,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt5.pdf,DNV-RU-HSLC-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt6_b2af9114,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt6.pdf,DNV-RU-HSLC-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt7_ef0241d9,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt7.pdf,DNV-RU-HSLC-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt1_e4fcc6e6,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt1.pdf,DNV-RU-INV-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt2_3216713f,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt2.pdf,DNV-RU-INV-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt3_848f2840,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt3.pdf,DNV-RU-INV-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt4_c67d7693,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt4.pdf,DNV-RU-INV-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt5_fda47d45,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt5.pdf,DNV-RU-INV-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt6_6660a8f1,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt6.pdf,DNV-RU-INV-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt7_4f30f9f0,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt7.pdf,DNV-RU-INV-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt1_e9ac8fb7,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt1.pdf,DNV-RU-NAV-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt2_f1c638e0,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt2.pdf,DNV-RU-NAV-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt3_78e4b9a7,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt3.pdf,DNV-RU-NAV-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt4_9f01163b,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt4.pdf,DNV-RU-NAV-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt5_8004b582,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt5.pdf,DNV-RU-NAV-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt6_ff0c429b,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt6.pdf,DNV-RU-NAV-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt7_39075f14,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt7.pdf,DNV-RU-NAV-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt8_ac95528c,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt8.pdf,DNV-RU-NAV-Pt8.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0101_db542808,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0101.pdf,DNV-RU-OU-0101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0102_415c4c67,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0102.pdf,DNV-RU-OU-0102.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0103_d36c5d60,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0103.pdf,DNV-RU-OU-0103.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0104_330e4215,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0104.pdf,DNV-RU-OU-0104.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0294_98c052f5,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0294.pdf,DNV-RU-OU-0294.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0300_872811a5,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0300.pdf,DNV-RU-OU-0300.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0375_65adb79b,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0375.pdf,DNV-RU-OU-0375.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0503_60d73743,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0503.pdf,DNV-RU-OU-0503.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0512_f9919a86,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0512.pdf,DNV-RU-OU-0512.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0571_bb9b7e3b,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0571.pdf,DNV-RU-OU-0571.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ship_pt1_76cc67e6,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt1.pdf,DNV-RU-SHIP-Pt1.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt2_5f52aa6d,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt2.pdf,DNV-RU-SHIP-Pt2.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt3_1d191f28,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt3.pdf,DNV-RU-SHIP-Pt3.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt4_1e9898f6,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt4.pdf,DNV-RU-SHIP-Pt4.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt5_169c0466,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt5.pdf,DNV-RU-SHIP-Pt5.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt6_5600872c,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt6.pdf,DNV-RU-SHIP-Pt6.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt7_d97537dd,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt7.pdf,DNV-RU-SHIP-Pt7.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_ship_pt8_ad03f1ad,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-SHIP-Pt8.pdf,DNV-RU-SHIP-Pt8.pdf,pending,1
dnv_dnv_class_2026_04_dnv_ru_uwt_pt1_e143f579,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt1.pdf,DNV-RU-UWT-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt2_eba91712,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt2.pdf,DNV-RU-UWT-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt3_5cf0157a,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt3.pdf,DNV-RU-UWT-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt4_2acf6cbd,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt4.pdf,DNV-RU-UWT-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt5_6e74f6c6,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt5.pdf,DNV-RU-UWT-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt6_e87ca473,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt6.pdf,DNV-RU-UWT-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt7_be8c9c4f,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt7.pdf,DNV-RU-UWT-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt1_e23f22e3,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt1.pdf,DNV-RU-YACHT-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt2_7cade500,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt2.pdf,DNV-RU-YACHT-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt3_6dcb2bd3,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt3.pdf,DNV-RU-YACHT-Pt3.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt4_16ea457b,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt4.pdf,DNV-RU-YACHT-Pt4.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt5_f3f29a93,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt5.pdf,DNV-RU-YACHT-Pt5.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt6_557ce16e,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt6.pdf,DNV-RU-YACHT-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt7_4e5d2d7d,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt7.pdf,DNV-RU-YACHT-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt8_7c9b3ed7,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt8.pdf,DNV-RU-YACHT-Pt8.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0003_62a5f8c4,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0003.pdf,DNV-SI-0003.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0166_0bc2b0a9,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0166.pdf,DNV-SI-0166.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0167_3fea1121,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0167.pdf,DNV-SI-0167.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0289_f59a4327,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0289.pdf,DNV-SI-0289.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0364_c3a50163,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0364.pdf,DNV-SI-0364.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0551_3ad8ede5,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0551.pdf,DNV-SI-0551.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0552_ef163b32,DNV,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNV-SI-0552.pdf,DNV-SI-0552.pdf,pending,3
dnv_dnv_class_2026_04_dnvgl_ru_gen_0050_9b84f6c7,DNV,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/dnv-class_2026-04/DNVGL-RU-GEN-0050.pdf,DNVGL-RU-GEN-0050.pdf,pending,3
kr_kr_rules_10_2025_2511c19b,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/10편_2025.pdf,10편_2025.pdf,pending,3
kr_kr_rules_11_2014_1a998cbe,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/11편_2014.pdf,11편_2014.pdf,pending,3
kr_kr_rules_12_2014_d1db5288,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/12편_2014.pdf,12편_2014.pdf,pending,3
kr_kr_rules_13_2025_50b24c68,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/13편_2025.pdf,13편_2025.pdf,pending,3
kr_kr_rules_14_2025_d70e1b60,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/14편_2025.pdf,14편_2025.pdf,pending,3
kr_kr_rules_15_2025_6bbdac51,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/15편_2025.pdf,15편_2025.pdf,pending,3
kr_1_2025,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/1편_2025.pdf,1편_2025.pdf,pending,3
kr_kr_rules_2_2025_6bdd7355,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/2편_2025.pdf,2편_2025.pdf,pending,3
kr_kr_rules_3_2025_d82903a5,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/3편_2025.pdf,3편_2025.pdf,pending,3
kr_kr_rules_4_2025_b57c2e37,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/4편_2025.pdf,4편_2025.pdf,pending,3
kr_kr_rules_5_2025_9f6ccf37,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/5편_2025.pdf,5편_2025.pdf,pending,3
kr_kr_rules_6_2025_ad577ae8,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/6편_2025.pdf,6편_2025.pdf,pending,3
kr_kr_rules_7_5_6_2025_482e9b2b,KR,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/7편(5,6장)_2025.pdf","7편(5,6장)_2025.pdf",pending,3
kr_kr_rules_7_2025_2f2d6373,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/7편_2025.pdf,7편_2025.pdf,pending,3
kr_kr_rules_8_2025_7604a4ee,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/8편_2025.pdf,8편_2025.pdf,pending,3
kr_kr_rules_9_2025_32c5c884,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/9편_2025.pdf,9편_2025.pdf,pending,3
kr_kr_rules_circular_k_total_2026_d5302491,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/Circular (K) Total_2026.pdf,Circular (K) Total_2026.pdf,pending,3
kr_kr_rules_cng_2011_64616c6c,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/CNG 산적운반선 지침_2011.pdf,CNG 산적운반선 지침_2011.pdf,pending,3
kr_kr_rules_frp_2020_d90e0b9c,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/FRP선 규칙_2020.pdf,FRP선 규칙_2020.pdf,pending,3
kr_kr_rules_guidance_for_strength_assessment_of_membrane_type_lng_tanks_under_sloshing_loads_2022_0ccd266a,KR,GUIDANCE,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/Guidance for Strength Assessment of Membrane-Type LNG Tanks under Sloshing Loads_2022.pdf,Guidance for Strength Assessment of Membrane-Type LNG Tanks under Sloshing Loads_2022.pdf,pending,3
kr_kr_rules_new_notation_kor_0_3e1593c1,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/New Notation(Kor)(0).pdf,New Notation(Kor)(0).pdf,pending,3
kr_kr_rules_wig_2019_0bbbbcfd,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/WIG선 기준_2019.pdf,WIG선 기준_2019.pdf,pending,3
kr_kr_rules_2023_f0917400,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/감염병 확산 방지 설계 선박 지침_2023.pdf,감염병 확산 방지 설계 선박 지침_2023.pdf,pending,3
kr_kr_rules_2025_eb3fab6e,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/강재부선 규칙_2025.pdf,강재부선 규칙_2025.pdf,pending,3
kr_kr_rules_2025_57bac298,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/고속경구조선 규칙_2025.pdf,고속경구조선 규칙_2025.pdf,pending,3
kr_kr_rules_2023_6ac72586,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/고정식 해양구조물 규칙_2023.pdf,고정식 해양구조물 규칙_2023.pdf,pending,3
kr_kr_rules_2022_9ec877f3,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/기술규칙 해석사례집_국문_2022.pdf,기술규칙 해석사례집_국문_2022.pdf,pending,3
kr_kr_rules_2014_5be2e49c,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/대형요트 지침_2014.pdf,대형요트 지침_2014.pdf,pending,3
kr_kr_rules_2021_79ee1ebf,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/복합재료 프로펠러 지침_2021.pdf,복합재료 프로펠러 지침_2021.pdf,pending,3
kr_kr_rules_2022_bff5d6ac,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/부선예항검사 규칙_2022.pdf,부선예항검사 규칙_2022.pdf,pending,3
kr_kr_rules_2023_859b28c9,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/부유식 생산구조물 지침_2023.pdf,부유식 생산구조물 지침_2023.pdf,pending,3
kr_kr_rules_2019_38118f87,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/부유식 액화가스 생산구조물 지침_2019.pdf,부유식 액화가스 생산구조물 지침_2019.pdf,pending,3
kr_kr_rules_2019_4651194a,KR,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/KR Rules/부유식 액화가스 재기화구조물 지침_2019.pdf,부유식 액화가스 재기화구조물 지침_2019.pdf,pending,3
